,Plant ID,Plant name (English),Country/Area,Capacity operating status,Start date,Nominal crude steel capacity (ttpa),Nominal BOF steel capacity (ttpa),Nominal EAF steel capacity (ttpa),Nominal OHF steel capacity (ttpa),Other/unspecified steel capacity (ttpa),Nominal iron capacity (ttpa),Nominal BF capacity (ttpa),Nominal DRI capacity (ttpa),Other/unspecified iron capacity (ttpa),Announced date,Construction date,Pre-retirement Announcement Date,Retired Date,BOF,EAF,OHF,Other steel,BF,DRI,Other iron,Steel row identifier,BF Unit Name,Unit Status,# of BF Units,Total BF Capacity (ttpa),BF Capacity (ttpa),BF Start Date,BF Retirement Date,BF Retirement Date (1 relining),BF Retirement Date (2 relinings),Custom calculated retirement,BF production fraction,Adjusted BF capacity,Adjusted EAF capacity,Adjusted BOF capacity,Adjusted OHF capacity,Adjusted other steel capacity,Adjusted crude steel capacity,Effective Retirement Date,Effective Start Date,Effective Retirement Date (1 relining),Effective Retirement Date (2 relinings)
71,P100000120526,SAIL Bokaro steel plant,India,announced,2032.0,13000.0,3000.0,,,10000.0,5600.0,5600.0,,,1964.0,1968.0,,,True,False,False,True,True,False,False,0,unknown BF (2),announced,2.0,5600.0,2800.0,,,,,True,0.5,2800.0,0.0,1500.0,0.0,5000.0,6500.0,2052.0,2032.0,2067.0,2077.0
72,P100000120527,SAIL Durgapur steel plant,India,announced,2030.0,2529.0,2529.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,2529.0,,,,2050.0,2030.0,2065.0,2075.0
73,P100000120528,SAIL Rourkela steel plant,India,announced,2030.0,6012.0,6012.0,,,,,,,,1953.0,,,,True,False,False,False,False,False,False,0,unknown BF (1),announced,1.0,0.0,0.0,2030.0,2050.0,2065.0,2075.0,True,,,,6012.0,,,,2050.0,2030.0,2065.0,2075.0
74,P100000120538,JSW Vijayanagar Metallics steel plant,India,construction,2026.0,2500.0,2500.0,,,,,,,,2019.0,2022.0,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,2500.0,,,,2046.0,2026.0,2061.0,2071.0
75,P100000120539,JSW Utkal Steel Rajnagar plant,India,announced,2026.0,13500.0,13500.0,,,,14700.0,13500.0,1200.0,,2017.0,2023.0,,,True,False,False,False,True,True,False,0,BF 1,announced,3.0,13500.0,4500.0,2026.0,2046.0,2061.0,2071.0,True,0.3333333333333333,4500.0,0.0,4500.0,0.0,0.0,4500.0,2046.0,2026.0,2061.0,2071.0
76,P100000120539,JSW Utkal Steel Rajnagar plant,India,announced,2026.0,13500.0,13500.0,,,,14700.0,13500.0,1200.0,,2017.0,2023.0,,,True,False,False,False,True,True,False,0,BF 2,announced,3.0,13500.0,4500.0,2029.0,2049.0,2064.0,2074.0,True,0.3333333333333333,4500.0,0.0,4500.0,0.0,0.0,4500.0,2049.0,2026.0,2064.0,2074.0
77,P100000120539,JSW Utkal Steel Rajnagar plant,India,announced,2026.0,13500.0,13500.0,,,,14700.0,13500.0,1200.0,,2017.0,2023.0,,,True,False,False,False,True,True,False,0,BF 3,announced,3.0,13500.0,4500.0,2032.0,2052.0,2067.0,2077.0,True,0.3333333333333333,4500.0,0.0,4500.0,0.0,0.0,4500.0,2052.0,2026.0,2067.0,2077.0
78,P100000120540,Neelachal Ispat Nigam steel plant,India,announced,2025.0,4908.0,4908.0,,,,0.0,0.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,2.0,0.0,0.0,2025.0,2045.0,2060.0,2070.0,True,1.0,0.0,0.0,4908.0,0.0,0.0,4908.0,2045.0,2025.0,2060.0,2070.0
79,P100000120540,Neelachal Ispat Nigam steel plant,India,construction,2025.0,3492.0,3492.0,,,,,,,,,,,,True,False,False,False,False,False,False,1,,,2.0,0.0,,,,2060.0,2070.0,True,,,,3492.0,,,,2045.0,2025.0,2060.0,2070.0
80,P100000120541,Welspun Metallics Anjar Steel plant,India,announced,2030.0,4850.0,4850.0,,,,3340.0,3340.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,1.0,3340.0,3340.0,2030.0,2050.0,2065.0,2075.0,True,1.0,3340.0,0.0,4850.0,0.0,0.0,4850.0,2050.0,2030.0,2065.0,2075.0
81,P100000120542,JSPL Patratu steel plant,India,announced,,6000.0,6000.0,,,,3200.0,3200.0,,,2023.0,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,1.0,3200.0,3200.0,,,,,True,1.0,3200.0,0.0,6000.0,0.0,0.0,6000.0,2047.0,2027.0,2062.0,2072.0
82,P100000120548,NMDC Karnataka steel plant,India,announced,2030.0,3000.0,3000.0,,,,,,,,2008.0,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,3000.0,,,,2050.0,2030.0,2065.0,2075.0
84,P100000120551,Xindia Steels Koppal plant,India,announced,2029.0,5000.0,5000.0,,,,5000.0,5000.0,,,2008.0,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,2.0,5000.0,2500.0,2029.0,2049.0,2064.0,2074.0,True,0.5,2500.0,0.0,2500.0,0.0,0.0,2500.0,2049.0,2029.0,2064.0,2074.0
85,P100000120551,Xindia Steels Koppal plant,India,announced,2029.0,5000.0,5000.0,,,,5000.0,5000.0,,,2008.0,,,,True,False,False,False,True,False,False,0,unknown BF (2),announced,2.0,5000.0,2500.0,2036.0,2056.0,2071.0,2081.0,True,0.5,2500.0,0.0,2500.0,0.0,0.0,2500.0,2056.0,2029.0,2071.0,2081.0
86,P100000120552,Hospet Steels Hospet plant,India,announced,2025.0,811.0,500.0,233.0,,78.0,940.0,940.0,,,,,,,True,True,False,True,True,False,False,0,BF 4,announced,1.0,940.0,940.0,2025.0,2045.0,2060.0,2070.0,True,1.0,940.0,233.0,500.0,0.0,78.0,811.0,2045.0,2025.0,2060.0,2070.0
87,P100000120556,Rashmi Metaliks Jamuria steel plant,India,construction,,2500.0,1500.0,1000.0,,,,,,,2023.0,,,,True,True,False,False,False,False,False,0,,,,,,,,,,,,,1000.0,1500.0,,,,2047.0,2027.0,2062.0,2072.0
89,P100000120566,Orissa Metaliks Markuta steel plant,India,announced,,2404.0,1060.0,,,1344.0,1850.0,530.0,1320.0,,2022.0,,,,True,False,False,True,True,True,False,0,BF 2,announced,1.0,530.0,530.0,2022.0,2042.0,2057.0,2067.0,True,1.0,530.0,0.0,1060.0,0.0,1344.0,2404.0,2042.0,2026.0,2057.0,2067.0
90,P100000120568,Arjas Steel Tadipatri plant,India,construction,2025.0,620.0,620.0,,,,700.0,700.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (2),construction,1.0,700.0,700.0,2025.0,2045.0,2060.0,2070.0,True,1.0,700.0,0.0,620.0,0.0,0.0,620.0,2045.0,2025.0,2060.0,2070.0
91,P100000120569,Rungta Mines Dhenkanal steel plant,India,announced,2030.0,6384.0,3072.0,1680.0,,1632.0,7938.0,4776.0,3162.0,,2018.0,,,,True,True,False,True,True,True,False,0,BF 1,announced,6.0,4776.0,567.0,2018.0,2038.0,2053.0,2063.0,True,0.11871859296482412,567.0,199.44723618090453,364.7035175879397,0.0,193.74874371859298,757.8994974874372,2038.0,2030.0,2053.0,2063.0
92,P100000120569,Rungta Mines Dhenkanal steel plant,India,announced,2030.0,6384.0,3072.0,1680.0,,1632.0,7938.0,4776.0,3162.0,,2018.0,,,,True,True,False,True,True,True,False,0,BF 2,announced,6.0,4776.0,583.0,2030.0,2050.0,2065.0,2075.0,True,0.12206867671691793,583.0,205.07537688442213,374.9949748743719,0.0,199.21608040201005,779.286432160804,2050.0,2030.0,2065.0,2075.0
93,P100000120569,Rungta Mines Dhenkanal steel plant,India,announced,2030.0,6384.0,3072.0,1680.0,,1632.0,7938.0,4776.0,3162.0,,2018.0,,,,True,True,False,True,True,True,False,0,unknown BF (1),announced,6.0,4776.0,583.0,2030.0,2050.0,2065.0,2075.0,True,0.12206867671691793,583.0,205.07537688442213,374.9949748743719,0.0,199.21608040201005,779.286432160804,2050.0,2030.0,2065.0,2075.0
94,P100000120569,Rungta Mines Dhenkanal steel plant,India,announced,2030.0,6384.0,3072.0,1680.0,,1632.0,7938.0,4776.0,3162.0,,2018.0,,,,True,True,False,True,True,True,False,0,unknown BF (2),announced,6.0,4776.0,865.0,2021.0,2041.0,2056.0,2066.0,True,0.1811139028475712,865.0,304.2713567839196,556.3819095477387,0.0,295.5778894472362,1156.2311557788944,2041.0,2030.0,2056.0,2066.0
95,P100000120569,Rungta Mines Dhenkanal steel plant,India,announced,2030.0,6384.0,3072.0,1680.0,,1632.0,7938.0,4776.0,3162.0,,2018.0,,,,True,True,False,True,True,True,False,0,unknown BF (3),announced,6.0,4776.0,865.0,2021.0,2041.0,2056.0,2066.0,True,0.1811139028475712,865.0,304.2713567839196,556.3819095477387,0.0,295.5778894472362,1156.2311557788944,2041.0,2030.0,2056.0,2066.0
96,P100000120569,Rungta Mines Dhenkanal steel plant,India,announced,2030.0,6384.0,3072.0,1680.0,,1632.0,7938.0,4776.0,3162.0,,2018.0,,,,True,True,False,True,True,True,False,0,unknown BF (4),announced,6.0,4776.0,1313.0,2021.0,2041.0,2056.0,2066.0,True,0.2749162479061977,1313.0,461.8592964824121,844.5427135678392,0.0,448.6633165829146,1755.0653266331658,2041.0,2030.0,2056.0,2066.0
97,P100000120573,ArcelorMittal Nippon Steel Kendrapara plant,India,announced,2032.0,24000.0,24000.0,,,,,,,,2021.0,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,24000.0,,,,2052.0,2032.0,2067.0,2077.0
99,P100000120686,China Baowu Phnom Penh steel plant,Cambodia,announced,,3100.0,3100.0,,,,3100.0,3100.0,,,2019.0,,,,True,False,False,False,True,False,False,0,BF 1,announced,2.0,3100.0,1550.0,2019.0,2039.0,2054.0,2064.0,True,0.5,1550.0,0.0,1550.0,0.0,0.0,1550.0,2039.0,2023.0,2054.0,2064.0
100,P100000120686,China Baowu Phnom Penh steel plant,Cambodia,announced,,3100.0,3100.0,,,,3100.0,3100.0,,,2019.0,,,,True,False,False,False,True,False,False,0,BF 2,announced,2.0,3100.0,1550.0,2019.0,2039.0,2054.0,2064.0,True,0.5,1550.0,0.0,1550.0,0.0,0.0,1550.0,2039.0,2023.0,2054.0,2064.0
101,P100000120713,Lanwa Steel Hambantota steel plant,Sri Lanka,construction,,600.0,600.0,,,,0.0,0.0,,,2021.0,2022.0,,,True,False,False,False,True,False,False,0,unknown BF (1),construction,1.0,0.0,0.0,2022.0,2042.0,2057.0,2067.0,True,1.0,0.0,0.0,600.0,0.0,0.0,600.0,2042.0,2024.0,2057.0,2067.0
102,P100000120723,Kunming Iron and Steel Myanmar plant,Myanmar,announced,,4000.0,4000.0,,,,4000.0,4000.0,,,2019.0,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,2.0,4000.0,2000.0,2019.0,2039.0,2054.0,2064.0,True,0.5,2000.0,0.0,2000.0,0.0,0.0,2000.0,2039.0,2023.0,2054.0,2064.0
103,P100000120723,Kunming Iron and Steel Myanmar plant,Myanmar,announced,,4000.0,4000.0,,,,4000.0,4000.0,,,2019.0,,,,True,False,False,False,True,False,False,0,unknown BF (2),announced,2.0,4000.0,2000.0,2019.0,2039.0,2054.0,2064.0,True,0.5,2000.0,0.0,2000.0,0.0,0.0,2000.0,2039.0,2023.0,2054.0,2064.0
104,P100000120739,Lion Industries Amsteel Klang steel plant,Malaysia,announced,,1600.0,1600.0,,,,1600.0,1600.0,,,2020.0,2020.0,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,1.0,1600.0,1600.0,2020.0,2040.0,2055.0,2065.0,True,1.0,1600.0,0.0,1600.0,0.0,0.0,1600.0,2040.0,2022.0,2055.0,2065.0
105,P100000120742,Hebei Xin Wu an Steel Malaysia plant,Malaysia,announced,,5000.0,5000.0,,,,5000.0,5000.0,,,2016.0,2022.0,,,True,False,False,False,True,False,False,0,unknown BF (1),construction,2.0,10000.0,5000.0,2024.0,2044.0,2059.0,2069.0,True,0.5,5000.0,0.0,5000.0,0.0,0.0,5000.0,2044.0,2024.0,2059.0,2069.0
106,P100000120742,Hebei Xin Wu an Steel Malaysia plant,Malaysia,construction,,5000.0,5000.0,,,,5000.0,5000.0,,,2016.0,2022.0,,,True,False,False,False,True,False,False,1,unknown BF (2),announced,2.0,10000.0,5000.0,2020.0,2040.0,2055.0,2065.0,True,0.5,5000.0,0.0,5000.0,0.0,0.0,5000.0,2040.0,2024.0,2055.0,2065.0
107,P100000120756,Ajaokuta Steel plant,Nigeria,construction,,1300.0,1300.0,,,,1355.0,1355.0,,,,1979.0,,,True,False,False,False,True,False,False,0,unknown BF (1),construction,1.0,1355.0,1355.0,,,,,True,1.0,1355.0,0.0,1300.0,0.0,0.0,1300.0,2001.0,1981.0,2016.0,2026.0
108,P100000120774,Panhua Group Mindanao steel plant,Philippines,construction,2026.0,10000.0,10000.0,,,,10000.0,,,10000.0,2020.0,2022.0,,,True,False,False,False,False,False,True,0,,,,,,,,,,,,,,10000.0,,,,2046.0,2026.0,2061.0,2071.0
109,P100000120775,Panhua Group Sarangani steel plant,Philippines,construction,2025.0,2000.0,2000.0,,,,1790.0,1790.0,,,,2022.0,,,True,False,False,False,True,False,False,0,BF 1,construction,2.0,1790.0,895.0,2025.0,2045.0,2060.0,2070.0,True,0.5,895.0,0.0,1000.0,0.0,0.0,1000.0,2045.0,2025.0,2060.0,2070.0
110,P100000120775,Panhua Group Sarangani steel plant,Philippines,construction,2025.0,2000.0,2000.0,,,,1790.0,1790.0,,,,2022.0,,,True,False,False,False,True,False,False,0,BF 2,construction,2.0,1790.0,895.0,2025.0,2045.0,2060.0,2070.0,True,0.5,895.0,0.0,1000.0,0.0,0.0,1000.0,2045.0,2025.0,2060.0,2070.0
111,P100000120822,Evraz ZSMK steel plant,Russia,announced,,1141.0,1141.0,,,,,,,,,1929.0,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,1141.0,,,,1951.0,1931.0,1966.0,1976.0
112,P100000121011,Formosa Ha Tinh Steel plant,Vietnam,announced,2025.0,14000.0,14000.0,,,,7800.0,7800.0,,,2008.0,2008.0,,,True,False,False,False,True,False,False,0,BF 3,announced,2.0,7800.0,3400.0,2025.0,2045.0,2060.0,2070.0,True,0.4358974358974359,3400.0,0.0,6102.5641025641025,0.0,0.0,6102.5641025641025,2045.0,2025.0,2060.0,2070.0
113,P100000121011,Formosa Ha Tinh Steel plant,Vietnam,announced,2025.0,14000.0,14000.0,,,,7800.0,7800.0,,,2008.0,2008.0,,,True,False,False,False,True,False,False,0,BF 4,announced,2.0,7800.0,4400.0,2035.0,2055.0,2070.0,2080.0,True,0.5641025641025641,4400.0,0.0,7897.4358974358975,0.0,0.0,7897.4358974358975,2055.0,2025.0,2070.0,2080.0
114,P100000121015,Hoa Phat Dung Quat steel plant,Vietnam,construction,2025.0,4200.0,4200.0,,,,5600.0,5600.0,,,2017.0,,,,True,False,False,False,True,False,False,0,BF 5,construction,2.0,5600.0,2800.0,2025.0,2045.0,2060.0,2070.0,True,0.5,2800.0,0.0,2100.0,0.0,0.0,2100.0,2045.0,2025.0,2060.0,2070.0
115,P100000121015,Hoa Phat Dung Quat steel plant,Vietnam,construction,2025.0,4200.0,4200.0,,,,5600.0,5600.0,,,2017.0,,,,True,False,False,False,True,False,False,0,BF 6,construction,2.0,5600.0,2800.0,2025.0,2045.0,2060.0,2070.0,True,0.5,2800.0,0.0,2100.0,0.0,0.0,2100.0,2045.0,2025.0,2060.0,2070.0
116,P100000121025,Thai Nguyen Iron and Steel plant,Vietnam,construction,,500.0,500.0,,,,580.0,580.0,,,,1959.0,,,True,False,False,False,True,False,False,0,BF 4,construction,1.0,580.0,580.0,,,,,True,1.0,580.0,0.0,500.0,0.0,0.0,500.0,1981.0,1961.0,1996.0,2006.0
117,P100000121034,JSPL Krishnapatnam steel plant,India,announced,,3000.0,3000.0,,,,0.0,,,0.0,2021.0,,,,True,False,False,False,False,False,True,0,,,,,,,,,,,,,,3000.0,,,,2045.0,2025.0,2060.0,2070.0
118,P100000121057,Jishan Mingfu Steel Products Co Ltd,China,construction,,1433.0,1433.0,,,,1142.0,1142.0,,,2020.0,2022.0,,,True,False,False,False,True,False,False,0,unknown BF (1),construction,1.0,1142.0,1142.0,2022.0,2042.0,2057.0,2067.0,True,1.0,1142.0,0.0,1433.0,0.0,0.0,1433.0,2042.0,2024.0,2057.0,2067.0
119,P100000121142,Baotou Deshun Special Steel Co Ltd,China,construction,,1250.0,1250.0,,,,1130.0,1130.0,,,2021.0,2024.0,,,True,False,False,False,True,False,False,0,unknown BF (2),construction,1.0,1130.0,1130.0,2024.0,2044.0,2059.0,2069.0,True,1.0,1130.0,0.0,1250.0,0.0,0.0,1250.0,2044.0,2026.0,2059.0,2069.0
120,P100000121151,Shanxi Meijin Iron and Steel Co Ltd Yuanping City,China,announced,,3090.0,3090.0,,,,3518.0,3518.0,,,2021.0,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,2.0,3518.0,1759.0,2021.0,2041.0,2056.0,2066.0,True,0.5,1759.0,0.0,1545.0,0.0,0.0,1545.0,2041.0,2025.0,2056.0,2066.0
121,P100000121151,Shanxi Meijin Iron and Steel Co Ltd Yuanping City,China,announced,,3090.0,3090.0,,,,3518.0,3518.0,,,2021.0,,,,True,False,False,False,True,False,False,0,unknown BF (2),announced,2.0,3518.0,1759.0,2021.0,2041.0,2056.0,2066.0,True,0.5,1759.0,0.0,1545.0,0.0,0.0,1545.0,2041.0,2025.0,2056.0,2066.0
122,P100000121166,Aktobe Generatsiya steel plant,Kazakhstan,announced,2026.0,818.0,818.0,,,,728.0,728.0,,,2022.0,2025.0,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,1.0,728.0,728.0,2026.0,2046.0,2061.0,2071.0,True,1.0,728.0,0.0,818.0,0.0,0.0,818.0,2046.0,2026.0,2061.0,2071.0
123,P100000121173,JSPL Asanboni Steel Plant,India,announced,,6500.0,6500.0,,,,6200.0,6200.0,,,2024.0,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,1.0,6200.0,6200.0,,,,,True,1.0,6200.0,0.0,6500.0,0.0,0.0,6500.0,2048.0,2028.0,2063.0,2073.0
124,P100000121176,Sinobras Marabá steel plant,Brazil,announced,2027.0,500.0,500.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,500.0,,,,2047.0,2027.0,2062.0,2072.0
125,P100000121179,Lloyds Metals and Energy Ltd Konsari Steel Plant,India,announced,2030.0,3000.0,3000.0,,,,396.0,,396.0,,2018.0,2022.0,,,True,False,False,False,False,True,False,0,,,,,,,,,,,,,,3000.0,,,,2050.0,2030.0,2065.0,2075.0
126,P100000121181,Shyam Steel Raghunathpur Steel Plant,India,announced,,1540.0,525.0,175.0,,840.0,2048.0,788.0,1260.0,,2021.0,,,,True,True,False,True,True,True,False,0,unknown BF (1),announced,1.0,788.0,788.0,2021.0,2041.0,2056.0,2066.0,True,1.0,788.0,175.0,525.0,0.0,840.0,1540.0,2041.0,2025.0,2056.0,2066.0
127,P100000121192,Shri Bajrang Power & Ispat Tilda Steel Plant,India,announced,,1100.0,1100.0,,,,1460.0,1130.0,330.0,,2021.0,,,,True,False,False,False,True,True,False,0,unknown BF (1),announced,2.0,1130.0,550.0,,,,,True,0.48672566371681414,550.0,0.0,535.3982300884956,0.0,0.0,535.3982300884956,2045.0,2025.0,2060.0,2070.0
128,P100000121192,Shri Bajrang Power & Ispat Tilda Steel Plant,India,announced,,1100.0,1100.0,,,,1460.0,1130.0,330.0,,2021.0,,,,True,False,False,False,True,True,False,0,unknown BF (2),announced,2.0,1130.0,580.0,2021.0,2041.0,2056.0,2066.0,True,0.5132743362831859,580.0,0.0,564.6017699115044,0.0,0.0,564.6017699115044,2041.0,2025.0,2056.0,2066.0
129,P100000121194,Uttam Galva Ferrous Bellary Steel Plant,India,announced,2028.0,6000.0,6000.0,,,,6464.0,6464.0,,,2013.0,,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,2.0,6464.0,3232.0,2028.0,2048.0,2063.0,2073.0,True,0.5,3232.0,0.0,3000.0,0.0,0.0,3000.0,2048.0,2028.0,2063.0,2073.0
130,P100000121194,Uttam Galva Ferrous Bellary Steel Plant,India,announced,2028.0,6000.0,6000.0,,,,6464.0,6464.0,,,2013.0,,,,True,False,False,False,True,False,False,0,unknown BF (2),announced,2.0,6464.0,3232.0,2028.0,2048.0,2063.0,2073.0,True,0.5,3232.0,0.0,3000.0,0.0,0.0,3000.0,2048.0,2028.0,2063.0,2073.0
131,P100000121195,Evonith Metallics Wardha Steel Plant,India,announced,2025.0,500.0,500.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,500.0,,,,2045.0,2025.0,2060.0,2070.0
132,P100001023581,Baldota Koppal steel plant,India,announced,2026.0,10500.0,3500.0,,,7000.0,3800.0,3800.0,,0.0,2019.0,,,,True,False,False,True,True,False,True,0,unknown BF (1),announced,2.0,3800.0,1200.0,2026.0,2046.0,2061.0,2071.0,True,0.3157894736842105,1200.0,0.0,1105.2631578947369,0.0,2210.5263157894738,3315.789473684211,2046.0,2026.0,2061.0,2071.0
133,P100001023581,Baldota Koppal steel plant,India,announced,2026.0,10500.0,3500.0,,,7000.0,3800.0,3800.0,,0.0,2019.0,,,,True,False,False,True,True,False,True,0,unknown BF (2),announced,2.0,3800.0,2600.0,2021.0,2041.0,2056.0,2066.0,True,0.6842105263157895,2600.0,0.0,2394.7368421052633,0.0,4789.473684210527,7184.21052631579,2041.0,2026.0,2056.0,2066.0
134,P100001025671,ArcelorMittal Nippon Steel Anakapalle steel plant,India,announced,2029.0,24000.0,24000.0,,,,17800.0,17800.0,,,2024.0,2025.0,,,True,False,False,False,True,False,False,0,unknown BF (1),announced,2.0,17800.0,7300.0,2029.0,2049.0,2064.0,2074.0,True,0.4101123595505618,7300.0,0.0,9842.696629213484,0.0,0.0,9842.696629213484,2049.0,2029.0,2064.0,2074.0
135,P100001025671,ArcelorMittal Nippon Steel Anakapalle steel plant,India,announced,2029.0,24000.0,24000.0,,,,17800.0,17800.0,,,2024.0,2025.0,,,True,False,False,False,True,False,False,0,unknown BF (2),announced,2.0,17800.0,10500.0,2033.0,2053.0,2068.0,2078.0,True,0.5898876404494382,10500.0,0.0,14157.303370786516,0.0,0.0,14157.303370786516,2053.0,2029.0,2068.0,2078.0
136,P100001025938,Rashmi Green Hydrogen Steel Kharagpur steel plant,India,announced,2030.0,2600.0,2600.0,,,,2000.0,2000.0,,,2022.0,2023.0,,,True,False,False,False,True,False,False,0,BF 2,announced,3.0,3000.0,1000.0,2022.0,2042.0,2057.0,2067.0,True,0.3333333333333333,1000.0,0.0,866.6666666666666,0.0,0.0,866.6666666666666,2042.0,2030.0,2057.0,2067.0
137,P100001025938,Rashmi Green Hydrogen Steel Kharagpur steel plant,India,announced,2030.0,2600.0,2600.0,,,,2000.0,2000.0,,,2022.0,2023.0,,,True,False,False,False,True,False,False,0,BF 3,announced,3.0,3000.0,1000.0,2030.0,2050.0,2065.0,2075.0,True,0.3333333333333333,1000.0,0.0,866.6666666666666,0.0,0.0,866.6666666666666,2050.0,2030.0,2065.0,2075.0
138,P100001025938,Rashmi Green Hydrogen Steel Kharagpur steel plant,India,construction,,,,,,,1000.0,1000.0,,,2022.0,2023.0,,,False,False,False,False,True,False,False,1,BF 1,construction,3.0,3000.0,1000.0,2022.0,2042.0,2057.0,2067.0,True,0.3333333333333333,1000.0,0.0,866.6666666666666,0.0,0.0,866.6666666666666,2042.0,2025.0,2057.0,2067.0
139,P100001044907,JSOL Angul steel plant,India,announced,2025.0,12900.0,6900.0,6000.0,,,12100.0,9400.0,2700.0,,2021.0,,,,True,True,False,False,True,True,False,0,unknown BF (2),announced,3.0,14000.0,4600.0,2030.0,2050.0,2065.0,2075.0,True,0.32857142857142857,4600.0,1971.4285714285713,4337.142857142857,0.0,0.0,6308.571428571428,2050.0,2025.0,2065.0,2075.0
140,P100001044907,JSOL Angul steel plant,India,announced,2025.0,12900.0,6900.0,6000.0,,,12100.0,9400.0,2700.0,,2021.0,,,,True,True,False,False,True,True,False,0,unknown BF (3),announced,3.0,14000.0,4800.0,2030.0,2050.0,2065.0,2075.0,True,0.34285714285714286,4800.0,2057.1428571428573,4525.714285714285,0.0,0.0,6582.857142857143,2050.0,2025.0,2065.0,2075.0
141,P100001044907,JSOL Angul steel plant,India,construction,2025.0,6300.0,6300.0,,,,7300.0,4600.0,2700.0,,2021.0,,,,True,False,False,False,True,True,False,1,unknown BF (1),construction,3.0,14000.0,4600.0,2026.0,2046.0,2061.0,2071.0,True,0.32857142857142857,4600.0,1971.4285714285713,4337.142857142857,0.0,0.0,6308.571428571428,2046.0,2025.0,2061.0,2071.0
0,P100000120037,Usiminas Cubatão steel plant,Brazil,mothballed,1963.0,4500.0,4500.0,,,,4500.0,4500.0,,,,,,,True,False,False,False,True,False,False,0,,,,4500.0,4500.0,,,,,0,1.0,4500.0,0.0,4500.0,0.0,0.0,4500.0,,1963.0,,
1,P100000120066,CAP Acero Huachipato steel plant,Chile,mothballed,1950.0,1450.0,1450.0,,,,1482.0,1482.0,,,,,,,True,False,False,False,True,False,False,0,,,,1482.0,1482.0,,,,,0,1.0,1482.0,0.0,1450.0,0.0,0.0,1450.0,,1950.0,,
2,P100000120069,Maanshan Iron and Steel Co Ltd,China,retired,1953.0,1860.0,1860.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,0.0,0.0,,,,,0,1.0,0.0,0.0,1860.0,0.0,0.0,1860.0,,1953.0,,
3,P100000120077,Fujian Quanzhou Minguang Iron and Steel Co Ltd,China,retired,2001.0,850.0,850.0,,,,2281.0,2281.0,,,,,,,True,False,False,False,True,False,False,0,,,,2281.0,2281.0,,,,,0,1.0,2281.0,0.0,850.0,0.0,0.0,850.0,,2001.0,,
4,P100000120080,Fujian Luoyuan Minguang Iron and Steel Co Ltd,China,retired,2014.0,1800.0,1800.0,,,,1334.0,1334.0,,,,,,,True,False,False,False,True,False,False,0,,,,1334.0,1334.0,,,,,0,1.0,1334.0,0.0,1800.0,0.0,0.0,1800.0,,2014.0,,
5,P100000120092,Liuzhou Iron and Steel Co Ltd Liuzhou Base,China,retired,2000.0,3100.0,3100.0,,,,2510.0,2510.0,,,,,,,True,False,False,False,True,False,False,0,,,,2510.0,2510.0,,,,,0,1.0,2510.0,0.0,3100.0,0.0,0.0,3100.0,,2000.0,,
6,P100000120094,Guangxi Shenglong Metallurgical Co Ltd,China,retired,2003.0,6000.0,6000.0,,,,3000.0,3000.0,,,,,,,True,False,False,False,True,False,False,0,,,,3000.0,3000.0,,,,,0,1.0,3000.0,0.0,6000.0,0.0,0.0,6000.0,,2003.0,,
7,P100000120095,Guangxi Guigang Iron and Steel Group Co Ltd,China,mothballed,2003.0,1100.0,1100.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,0.0,0.0,,,,,0,1.0,0.0,0.0,1100.0,0.0,0.0,1100.0,,2003.0,,
8,P100000120100,Qian an Zhayi Steel Group Co Ltd,China,retired,2004.0,1500.0,1500.0,,,,1240.0,1240.0,,,,,,,True,False,False,False,True,False,False,0,,,,1240.0,1240.0,,,,,0,1.0,1240.0,0.0,1500.0,0.0,0.0,1500.0,,2004.0,,
9,P100000120101,Tangshan Iron and Steel Group Co Ltd,China,retired,1943.0,6840.0,6840.0,,,,7040.0,7040.0,,,,,,2020.0,True,False,False,False,True,False,False,0,,,,7040.0,7040.0,,,,,0,1.0,7040.0,0.0,6840.0,0.0,0.0,6840.0,2020.0,1943.0,,
